Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Actual,Predicted,Probability
1.0971751869940263,0.7479198686547758,-0.34983732340046475,-1.5258058837297084,0.7701121179656167,0.03615330881370092,-1.0182061066831651,0.6028002834316836,-0.3670272501830537,0.7229558908949204,-1.0809107428440727,-0.2988288604324251,0.30046497141077644,0.05366904263029381,-2.0525067441867226,-0.21111556807685933,0.043232797619162155,1.8711011632708103,0.48860251449925507,-0.21868315230238897,0.5354023288634674,0.010395900843215363,-0.4347829854628388,-0.3004635854710123,-0.1628733752273094,0.16187750641628637,-0.682634195972817,-0.09764521110584053,0.1258307994947748,3.798919068736142,0,1,0.507473
-0.4261324472434977,-0.8708981271591724,-0.5290344108903117,0.6582479326714742,0.34639983480794595,0.1278262737363716,-0.8213572603729964,1.169232666954079,-0.09189874042007806,-0.3629505717635281,-0.7614219951719479,-0.8871335422774186,-0.8443786440173807,-1.4247383615443365,0.6318971526118955,0.48495863158673475,0.3570023352104937,-0.7336265874799236,0.31926330028243083,-1.2218281067374797,0.9089992243455298,0.5283601045756163,0.22039428428235278,1.1170222298524133,0.5047706406196585,0.4664001191350007,-1.0877151716955944,-0.12771238120460232,0.5124069869442751,4.229767184035477,0,1,0.79036474
-1.050099166580122,-0.4505763382339877,0.664312219403659,0.6870670746736505,0.7626464019788946,-0.3414345419188342,1.0043549002800534,-0.05866680350215787,-0.999783144376536,0.2705795676369385,-0.6266638716202549,0.5667210365296963,-0.0745900623627506,-1.8340134485001414,-0.9954234418933631,-0.6879049646518256,-0.33112384212553503,1.4718491164139542,1.001308699020545,0.8404855622914931,-0.6470011780809692,2.1581526646597817,-0.10491260721780737,0.06400288987106974,-0.7001106967482679,-0.6443468948053656,-0.47588915404079507,0.9491379535217441,0.469707006980808,1.1782150776053215,0,1,0.5569838
1.5462349652618375,0.08868551532434868,0.05826059757742843,-0.9166741334060324,0.7074607684855895,-0.08055342165951125,-0.8727043634216565,1.4784083591154094,-0.368384840468405,0.0637014951588541,-1.3410143143149689,0.03761957029603096,0.4032043825586813,0.6259324674938663,-2.2481630782327304,-0.2316281203651065,-0.505131799953242,2.240362993647546,0.605318498809597,0.5475627774342362,0.8175302799957501,0.23601123887855713,0.4246080795297024,1.2937443740707795,0.4666786203413827,-1.3825661152092816,-0.7380554757952554,0.09283645668465988,0.31642729120578555,3.735033259423504,0,1,0.88609093
1.2739983972221534,0.9616465998639725,0.751325415629445,-1.0338503183138963,3.090081243541162,0.6563200326653393,-0.6256032268918568,0.4241802164429558,-0.19931445732849165,-0.9932586437642134,0.17666926143638897,0.000383567650128207,0.03542802425520231,0.6692262139419323,-3.0873742226295495,-1.4124219860386944,1.3041651523006907,2.196483836369544,0.2422918636008838,-2.3496984824211093,-0.2556364368439641,-0.25273470324078323,-0.3949825432197151,0.2537461808709141,0.17233689341555614,0.06295673415000184,-0.13096529307082141,0.021659284853308848,0.047785723089880244,-0.30598669623059865,0,1,0.86290675
-0.7021594377961106,-0.41402872353672004,0.6380261469285967,0.7321165495769465,0.6154493439176068,0.5759829971287207,-0.16548407645732285,0.6292424924778189,-0.06938291671090434,-0.5143837259380384,-0.23623424467263762,1.663051890302654,-0.5592079588300325,-1.7084828008030009,-0.8534068686807014,1.1067961655338898,-0.011383216393026047,1.0827820612572574,1.0782393564211852,0.31104755493957154,-0.10363683776398834,0.077275460977491,0.4128583784808911,-0.2819845515287443,-0.20624076091924284,0.0962886205702114,-0.5775813210786768,-0.7112047727372449,-0.3286455363915701,-0.29212860310421285,0,1,0.6159325
-0.7601739601467704,-1.0732879973800618,1.074301302336334,0.3443833439457934,1.1170796516746597,0.45769520186793555,-0.3066559189329577,0.3988000605426396,-2.4518480023756135,-0.3868650951971062,0.6408127737502497,-0.3014616768657837,-0.7937969080049745,-0.7812823133102682,-1.3981020510104165,0.053962834152640936,1.3365932635042692,0.1431224505474905,0.19975891098384904,-2.1474612911160995,-1.2842565596362467,2.7501337763845397,-1.7696605451340544,0.12391284396877322,0.3359857427968829,-0.07716081516603814,-0.829076865737225,-2.3819393115013217,-2.111198770806431,0.3264966740576497,0,1,0.5982797
-0.44963306682365606,-1.2607795495771281,-1.4492289949664405,-0.08368851600245401,1.4285416737332992,-0.7712542473581804,0.6448726904253935,2.896752038845803,-0.33824606650612865,-0.8432620632967868,-1.1670759828077055,-0.08598808359655427,-0.6133310490499122,0.3764066258195231,-1.1120626190908591,2.001281540636436,0.060873631925352695,0.9714947933726222,0.8366614726079894,0.08184892412759211,3.28786443638674,0.7824335648473346,-0.12089325783134197,3.5787362734247488,-0.8648266153782889,0.24863816978791167,-0.7765239976172921,-0.867112035591577,0.10309881977227371,13.04559312638581,0,1,0.9958587
-1.0864240489956896,-1.570010121377791,0.02728123076556805,0.540577288536361,1.2221795636679402,0.5702084994726847,0.1703595983115385,0.09483216266176268,-0.02285636433955974,0.45193954089991667,1.5918681926414868,0.8804548587236123,0.18905869948393011,-0.972143704838471,-0.07993974971526929,0.3940499164732297,-1.2157978716026063,0.5113085736848112,-0.0516335235000595,2.518890692326263,-1.3375337609101794,-0.6906991963741402,0.46577803854836447,0.9270114382783577,-0.4360229910196,0.8401536993013488,-0.06520329906437852,0.8624786191884061,0.5562319105037763,-0.18098669623059865,0,1,0.6719156
-0.40419011247421005,-2.190868445655433,1.7063675540538674,-2.4553216799067448,2.6852075439365595,-2.631741840643584,-1.0590298736036605,-4.075263792065791,1.4403208403804924,-2.4941133901312393,-5.236472446504716,3.066922853149857,-7.159219388998468,0.12462525201931328,-7.4485042480464685,0.41566348667350705,-8.319449887097425,-14.385536910317168,-5.7440911716945005,3.1367672306923478,0.5118283617338765,1.3379293789802482,-0.058674513349886354,-0.4062135399369592,0.4829124428954814,0.18887501265608317,-0.6902992096906405,1.4705771092825164,2.5993852784187648,1.217017738359202,0,1,0.99999917
